title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
"In Too Deep","Sum 41","All Killer, No Filler",USIR20110114,spotify,1HNE2PX70ztbEl6MLxrpNL,207s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1HNE2PX70ztbEl6MLxrpNL
"Fat Lip","Sum 41","All Killer, No Filler",USIR20110124,spotify,4KacUpvbA3Mfo05gttTjhN,178s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4KacUpvbA3Mfo05gttTjhN
Alright,Supergrass,"I Should Coco",GBAYE9500044,spotify,5xC8uOesnn0udeXAYlAnoY,181s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5xC8uOesnn0udeXAYlAnoY
"Tom's Diner","Suzanne Vega, DNA","Tom's Album",USAM10300195,spotify,7f9sC9fvtjYSZYOLSmKJlq,228s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7f9sC9fvtjYSZYOLSmKJlq
"Dare You To Move",Switchfoot,"Learning To Breathe",USSP30013461,spotify,4x3381mYJqptPqT6OKUfmu,248s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4x3381mYJqptPqT6OKUfmu
"Meant to Live",Switchfoot,"The Beautiful Letdown (Deluxe Version)",USSM10214186,spotify,2md2i5QvelRFnafpnd6LOg,201s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2md2i5QvelRFnafpnd6LOg
"Dare You to Move",Switchfoot,"The Best Yet",USSM10315407,spotify,45sziCSqS4BWSQWUlLRpyf,247s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/45sziCSqS4BWSQWUlLRpyf
"She's so High","Tal Bachman","Tal Bachman",USSM19802720,spotify,7mnGQesk1TzQLzQ9bYWZPR,225s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7mnGQesk1TzQLzQ9bYWZPR
"Walking with a Ghost","Tegan and Sara","So Jealous",USRE10701158,spotify,7ImkjvM1OKWhJ5HIPOHcHE,150s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7ImkjvM1OKWhJ5HIPOHcHE
Chocolate,"The 1975","The 1975",GBK3W1000183,spotify,44Ljlpy44mHvLJxcYUvTK0,225s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/44Ljlpy44mHvLJxcYUvTK0
"Part Of The Band","The 1975","Part Of The Band",GBK3W2202315,spotify,79vEv8zqy9tLYsTxxkXHXq,260s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/79vEv8zqy9tLYsTxxkXHXq
"Swing, Swing","The All-American Rejects","The All-American Rejects",USDW10200529,spotify,003FTlCpBTM4eSqYSWPv4H,233s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/003FTlCpBTM4eSqYSWPv4H
"Dirty Little Secret","The All-American Rejects","Move Along",USDW10500128,spotify,5lDriBxJd22IhOH9zTcFrV,194s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5lDriBxJd22IhOH9zTcFrV
"Gives You Hell","The All-American Rejects","When The World Comes Down",USUM70837368,spotify,6ihL9TjfRjadfEePzXXyVF,213s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6ihL9TjfRjadfEePzXXyVF
"Move Along","The All-American Rejects","Move Along",USDW10500125,spotify,2l57cfmCnOkwNX1tky02n1,239s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2l57cfmCnOkwNX1tky02n1
"Unopened Letter to the World","The Ataris","So Long, Astoria",USSM10214985,spotify,7CDfhC8NzdFO3fTDGWhExE,160s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7CDfhC8NzdFO3fTDGWhExE
"Dry the Rain","The Beta Band","The Three E.P.'s",GBAYE9701387,spotify,7ItpUlCUwTRyiXZ0YclPQ7,367s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7ItpUlCUwTRyiXZ0YclPQ7
"Lonely Boy","The Black Keys","El Camino",USNO11100273,spotify,5G1sTBGbZT5o4PNRc75RKI,194s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI
"Howlin' for You","The Black Keys",Brothers,USNO11000079,spotify,0grFc6klR3hxoHLcgCYsF4,192s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0grFc6klR3hxoHLcgCYsF4
"Tighten Up","The Black Keys",Brothers,USNO11000078,spotify,2MVwrvjmcdt4MsYYLCYMt8,211s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2MVwrvjmcdt4MsYYLCYMt8
"Gold on the Ceiling","The Black Keys","El Camino",USNO11100275,spotify,5lN1EH25gdiqT1SFALMAq1,224s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5lN1EH25gdiqT1SFALMAq1
"Wherever You Will Go","The Calling","Camino Palmero",USRC10001047,spotify,5QpaGzWp0hwB5faV8dkbAz,209s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz
Lovefool,"The Cardigans","First Band On The Moon (Remastered)",SEBKB9629380,spotify,7aQjPecQdIuNd1sz3KCDhD,194s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7aQjPecQdIuNd1sz3KCDhD
"Something Just Like This","The Chainsmokers, Coldplay","Memories...Do Not Open",USQX91700278,spotify,6RUKPb4LETWmmr3iAEQktW,247s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
Linger,"The Cranberries","Everybody Else Is Doing It, So Why Can't We?",USIR29300085,spotify,0gEyKnHvgkrkBM6fbeHdwK,275s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK
Zombie,"The Cranberries","No Need To Argue",USIR29400443,spotify,2IZZqH4K02UIYg5EohpNHF,306s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF
Dreams,"The Cranberries","Everybody Else Is Doing It, So Why Can't We?",USIR29300080,spotify,4JGKZS7h4Qa16gOU3oNETV,272s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4JGKZS7h4Qa16gOU3oNETV
"Friday I'm in Love","The Cure",Wish,USEE10180267,spotify,263aNAQCeFSWipk896byo6,214s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/263aNAQCeFSWipk896byo6
"Just like Heaven","The Cure","Kiss Me, Kiss Me, Kiss Me",USEE18700009,spotify,76GlO5H5RT6g7y0gev86Nk,212s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/76GlO5H5RT6g7y0gev86Nk
Burn,"The Cure","Join the Dots: B-Sides and Rarities, 1978-2001 (The Fiction Years)",GBALB0300010,spotify,3vYqN7XwtJoBTkCPIHoSbU,398s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3vYqN7XwtJoBTkCPIHoSbU
"We Used To Be Friends","The Dandy Warhols","Welcome To The Monkey House",USCA20300003,spotify,7hpFYWL3cw5m4y70cce7Zb,200s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7hpFYWL3cw5m4y70cce7Zb
"You Found Me - Acoustic Version","The Fray","You Found Me",USSM10805138,spotify,0cniEW3qI7wliWIaQNmArE,247s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0cniEW3qI7wliWIaQNmArE
"Over My Head (Cable Car)","The Fray","How To Save A Life",USSM10502369,spotify,1N62wozuHCvczCkY4QidpP,236s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1N62wozuHCvczCkY4QidpP
"Over My Head (Cable Car) - Live at The Fillmore, San Francisco, CA - May 2011","The Fray","Live EP (Spotify Exclusive)",USSM11200434,spotify,3nrfvB9VB2ohQDfdiYz8cR,256s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3nrfvB9VB2ohQDfdiYz8cR
"How to Save a Life - Live in NYC - 2009","The Fray","Live From Soho",USSM10901570,spotify,3OPVsn0Dk3s8vWhXxnK35p,290s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3OPVsn0Dk3s8vWhXxnK35p
Broadway,"The Goo Goo Dolls","Dizzy up the Girl",USWB19800783,spotify,0RZuCBV900eNA2FXCQ3uUM,239s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0RZuCBV900eNA2FXCQ3uUM
"Give a Little Bit","The Goo Goo Dolls","Let Love In",USWB10402743,spotify,35Ms8xegBwsiqlz630Io13,214s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/35Ms8xegBwsiqlz630Io13
"Going Crazy","The Goo Goo Dolls","Chaos In Bloom",USWB12202102,spotify,4roPy7UCHujegMBkutBawy,239s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4roPy7UCHujegMBkutBawy
"Here Is Gone","The Goo Goo Dolls","Greatest Hits Volume One - The Singles",USWB10704696,spotify,7p1PhtGLjq0ISncRXBHqXY,238s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7p1PhtGLjq0ISncRXBHqXY
"Iris - Acoustic","The Goo Goo Dolls",Rarities,USWB12004597,spotify,756z13Yy7jiN1wua27ZcH1,206s,"2022-09-20 20:26",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/756z13Yy7jiN1wua27ZcH1
"Tick Tick Boom","The Hives","The Black And White Album",GBUM70708690,spotify,6tedQ1ZmbygqhbdcfJL7Xb,205s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6tedQ1ZmbygqhbdcfJL7Xb
"Carnival (Originally Performed by Natalie Merchant) [Karaoke Version]","The Karaoke Channel","Female Pop Hits, Vol. 3",USK4W0719527,spotify,2SVcU1nY2fWFqozdQskLQv,239s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2SVcU1nY2fWFqozdQskLQv
boy,"The Killers",boy,USUG12204694,spotify,3Qw0WuniULBdYjXe2jsqCy,198s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Qw0WuniULBdYjXe2jsqCy
"When You Were Young","The Killers","Sam's Town",USUM70605164,spotify,70wYA8oYHoMzhRRkARoMhU,220s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/70wYA8oYHoMzhRRkARoMhU
"Somebody Told Me","The Killers","Hot Fuss",USIR20400195,spotify,7HGTkn2aX7MNdKs7nV2xBt,197s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7HGTkn2aX7MNdKs7nV2xBt
"Mr. Brightside","The Killers","Hot Fuss",USIR20400274,spotify,7oK9VyNzrYvRFo7nQEYkWN,223s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
Naive,"The Kooks","Inside In / Inside Out",GBAAA0500836,spotify,2RUhtNBh43RtSg0WBPPq3m,204s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2RUhtNBh43RtSg0WBPPq3m
Oasis,"The Kooks","10 Tracks to Echo in the Dark",GBKPL2173944,spotify,7MRURZikVXKE80F1NPxiYW,113s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7MRURZikVXKE80F1NPxiYW
"Into Your Arms","The Lemonheads","Come On Feel The Lemonheads",USAT20507020,spotify,2rD9tU2bws0PgOPsI6aIZo,165s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2rD9tU2bws0PgOPsI6aIZo
"Mrs. Robinson - Remastered","The Lemonheads","It's A Shame About Ray (Expanded Edition)",USAT20706785,spotify,5EugXICXL06waHgP4iTI58,224s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5EugXICXL06waHgP4iTI58
Change,"The Lightning Seeds","Clueless / Original Motion Picture Soundtrack",USNPD0901141,spotify,3T7DsGTBzNVym0te9JjKug,241s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3T7DsGTBzNVym0te9JjKug
"Emily Smiles","The Lightning Seeds","See You in the Stars",GB5KW2201693,spotify,7fAKJrkGErQkAoAXGctrCK,215s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7fAKJrkGErQkAoAXGctrCK
"Ho Hey","The Lumineers","The Lumineers",USDMG1260805,spotify,0W4Kpfp1w2xkY3PrV714B7,163s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0W4Kpfp1w2xkY3PrV714B7
Ophelia,"The Lumineers",Cleopatra,USDMG1673802,spotify,3d8y0t70g7hw2FOWl9Z4Fm,160s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3d8y0t70g7hw2FOWl9Z4Fm
"The Impression That I Get","The Mighty Mighty Bosstones","Let's Face It",USMR19780102,spotify,1ru5R5iSawvuMELqKXxLjS,195s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1ru5R5iSawvuMELqKXxLjS
"Kids in America","The Muffs",Hamburger,USQY50972559,spotify,5lZAzpl6XoswhDz7BukTta,191s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5lZAzpl6XoswhDz7BukTta
"Sweater Weather","The Neighbourhood","I Love You.",USSM11300080,spotify,2QjOHCTQ1Jl3zawyYOpxh6,240s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
Lump,"The Presidents Of The United States Of America","The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition",US35G0400023,spotify,2JdzB67NvIa90K4gEZPLeX,134s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2JdzB67NvIa90K4gEZPLeX
"I'm Gonna Be (500 Miles)","The Proclaimers",Finest,GBAYK8800055,spotify,66S14BkJDxgkYxLl5DCqOz,219s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz
"Steady, As She Goes","The Raconteurs","Broken Boy Soldiers",USVT10600052,spotify,4xlEKYv7HmC8zXoJIbpZKM,215s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4xlEKYv7HmC8zXoJIbpZKM
"I'll Be There for You - Long Version with Hidden Track & Dialogue","The Rembrandts","Friends Soundtrack",USRE19901289,spotify,4dAJkeEmqXx5MjIHCO91fn,336s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4dAJkeEmqXx5MjIHCO91fn
"Wish I Knew You","The Revivalists","Men Amongst Mountains",USWU31500062,spotify,2EWpa5XnAuSn0sIkSSIhYk,274s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2EWpa5XnAuSn0sIkSSIhYk
Breakeven,"The Script","The Script",GBARL0800147,spotify,38xWaVFKaxZlMFvzNff2aW,261s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/38xWaVFKaxZlMFvzNff2aW
"New Slang","The Shins","Oh, Inverted World",USSUB0311671,spotify,2cP37n7TZEe0oBxCbZu0KA,231s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2cP37n7TZEe0oBxCbZu0KA
"Landslide - Remastered","The Smashing Pumpkins","Pisces Iscariot (Deluxe)",USVI21200761,spotify,6N7JMoaUYgo4pwPgsnSobr,191s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6N7JMoaUYgo4pwPgsnSobr
"Tonight, Tonight - Remastered 2012","The Smashing Pumpkins","Mellon Collie And The Infinite Sadness (Deluxe Edition)",USVI21200893,spotify,7bu0znpSbTks0O6I98ij0W,255s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7bu0znpSbTks0O6I98ij0W
Beguiled,"The Smashing Pumpkins",Beguiled,QMBZ92253041,spotify,6rBiMyaGB1ZJQnxb01FkPG,238s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6rBiMyaGB1ZJQnxb01FkPG
"1979 - Acoustic","The Smashing Pumpkins","Aeroplane Flies High (Deluxe Edition)",USUM71307123,spotify,1hUD0aBTicbHb5G3p5P79e,253s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1hUD0aBTicbHb5G3p5P79e
"Last Nite","The Strokes","Is This It",USRC10100765,spotify,3SUusuA9jH1v6PVwtYMbdv,193s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3SUusuA9jH1v6PVwtYMbdv
"Sweet Disposition","The Temper Trap",Conditions,GBZUZ0900013,spotify,5RoIXwyTCdyUjpMMkk4uPd,231s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5RoIXwyTCdyUjpMMkk4uPd
"Bitter Sweet Symphony","The Verve","Urban Hymns (Remastered 2016)",GBUM71601816,spotify,57iDDD9N9tTWe75x6qhStw,357s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/57iDDD9N9tTWe75x6qhStw
"The Freshmen","The Verve Pipe",Villains,USRC19604480,spotify,21jEuMn2lf37715rwjow2M,269s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/21jEuMn2lf37715rwjow2M
"One Headlight","The Wallflowers","Bringing Down The Horse",USIR19600462,spotify,0z1b34WikhOH9ZxU8QDWcv,313s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0z1b34WikhOH9ZxU8QDWcv
"6th Avenue Heartache","The Wallflowers","Bringing Down The Horse",USIR19600463,spotify,1qEyqHR1xsj2MC4Qy0dsaI,337s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1qEyqHR1xsj2MC4Qy0dsaI
"Seven Nation Army","The White Stripes",Elephant,USVT10300001,spotify,7i6r9KotUPQg3ozKKgEPIN,232s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7i6r9KotUPQg3ozKKgEPIN
"Birdhouse in Your Soul","They Might Be Giants",Flood,USEE10181578,spotify,6pmuu4qSz2WrtGkBjUfyuz,199s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6pmuu4qSz2WrtGkBjUfyuz
"Never Let You Go - 2008 Remaster","Third Eye Blind",Blue,USEE10801710,spotify,1sxUaLi0G2vB7dl4ogtCxH,237s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1sxUaLi0G2vB7dl4ogtCxH
"Jumper - 1998 Edit","Third Eye Blind","Third Eye Blind",USEE19800179,spotify,3354J49VpkbZJho7Ztdzpw,273s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3354J49VpkbZJho7Ztdzpw
"How's It Going to Be","Third Eye Blind","Third Eye Blind",USEE19701206,spotify,3Uvx1TO0Kg5HgGPk58lHXv,253s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Uvx1TO0Kg5HgGPk58lHXv
"Semi-Charmed Life","Third Eye Blind","Third Eye Blind",USEE19701203,spotify,42et6fnHCw1HIPSrdPprMl,268s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl
Apologize,"Timbaland, OneRepublic","Shock Value",USUM70722793,spotify,6ucR4KfvsBFWCMVFDvyKKl,184s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6ucR4KfvsBFWCMVFDvyKKl
"Walk On the Ocean","Toad The Wet Sprocket",fear,USSM19100662,spotify,2JAECj9kBYQHb8AqJ2rsxt,179s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2JAECj9kBYQHb8AqJ2rsxt
"Life Is A Highway","Tom Cochrane","Mad Mad World",CAE159100001,spotify,0hKF8N8aflF1uDzEEnPr2j,267s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0hKF8N8aflF1uDzEEnPr2j
"Free Fallin'","Tom Petty","Full Moon Fever",USMC18925673,spotify,5tVA6TkbaAH9QMITTQRrNv,256s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv
"I Won't Back Down","Tom Petty","Full Moon Fever",USMC18925675,spotify,7gSQv1OHpkIoAdUiRLdmI6,178s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7gSQv1OHpkIoAdUiRLdmI6
"Learning To Fly","Tom Petty and the Heartbreakers","Into The Great Wide Open",USMC19135647,spotify,17S4XrLvF5jlGvGCJHgF51,242s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/17S4XrLvF5jlGvGCJHgF51
"Mary Jane's Last Dance","Tom Petty and the Heartbreakers","Greatest Hits",USMC19341704,spotify,3dmqIB2Qxe2XZobw9gXxJ6,274s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3dmqIB2Qxe2XZobw9gXxJ6
"If You Could Only See",Tonic,"Lemon Parade",USPR39609309,spotify,4KoNBTm9a55KgLMtEaf3n6,262s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4KoNBTm9a55KgLMtEaf3n6
"Dancing in the Moonlight",Toploader,"Onka's Big Moka",GBBBL9902165,spotify,3Fzlg5r1IjhLk2qRw667od,233s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Fzlg5r1IjhLk2qRw667od
"Calling All Angels",Train,"My Private Nation",USSM10304440,spotify,0E29BKKGCJHcb7b9oIWgGB,242s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0E29BKKGCJHcb7b9oIWgGB
"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",USSM10904113,spotify,4HlFJV71xXKIGcU3kRyttv,217s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
"Meet Virginia",Train,Train,USSM19605546,spotify,4ocbH5ZJqajZIpUrqRUoue,240s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4ocbH5ZJqajZIpUrqRUoue
"Why Does It Always Rain On Me?",Travis,"The Man Who",GBBPF9900228,spotify,5MmWgG5KgiqSxkOZdVXRQA,265s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5MmWgG5KgiqSxkOZdVXRQA
goosebumps,"Travis Scott","Birds In The Trap Sing McKnight",USSM11607555,spotify,6gBFPUFcJLzWGx4lenP6h2,244s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
Ride,"Twenty One Pilots",Blurryface,USAT21500598,spotify,2Z8WuEywRWYTKe1NybPQEW,215s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
"Everybody's Cool","Two Door Cinema Club","Keep On Smiling",GBPVV2204519,spotify,5HUxswbr7V4fzwG1LGCf7U,262s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5HUxswbr7V4fzwG1LGCf7U
"Beautiful Day",U2,"All That You Can't Leave Behind",GBAAN0000196,spotify,1VuBmEauSZywQVtqbxNqka,246s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1VuBmEauSZywQVtqbxNqka
"Mysterious Ways",U2,"Achtung Baby (Deluxe Edition)",GBUM71106456,spotify,50JK22El2PTIzZBU2liLDI,244s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/50JK22El2PTIzZBU2liLDI
Vertigo,U2,"How To Dismantle An Atomic Bomb",GBAAN0400573,spotify,57ZXcBtCZXSg9TVV5xRdnR,195s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/57ZXcBtCZXSg9TVV5xRdnR
"Sweetest Thing",U2,"The Joshua Tree (Super Deluxe)",GBUM70710624,spotify,7ndGFo9nZ108KPgXtfYWCe,185s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7ndGFo9nZ108KPgXtfYWCe
"Drift Away","Uncle Kracker","No Stranger to Shame",USAT20200718,spotify,0RFgvrhkf9FiDRLA0BhzpZ,256s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0RFgvrhkf9FiDRLA0BhzpZ
"Follow Me","Uncle Kracker","Double Wide",USAT20001583,spotify,4KoecuyOpZaNFZ0UqVsllc,218s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4KoecuyOpZaNFZ0UqVsllc
A-Punk,"Vampire Weekend","Vampire Weekend",GBBKS0700527,spotify,3AydAydLzyyZutA0375XIz,138s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3AydAydLzyyZutA0375XIz
Unbelievers,"Vampire Weekend","Modern Vampires of the City",GBBKS1300002,spotify,51DZ0wUocQ8sQfjnibXVcD,203s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/51DZ0wUocQ8sQfjnibXVcD
"Mess Is Mine","Vance Joy","Dream Your Life Away (Special Edition)",USAT21402865,spotify,29jtZGdgpE2lWm2mkIt6HS,224s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/29jtZGdgpE2lWm2mkIt6HS
