title,artist,album,isrc,platform,duration,addedDate,addedBy,url
"Day Tripper - Remastered 2015","The Beatles","1 (Remastered)",GBUM71505892,spotify,169s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/29b2b96jozyD9GPCkOrVLs
"Ticket To Ride - Remastered 2009","The Beatles","Help! (Remastered)",GBAYE0601471,spotify,190s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7CZiDzGVjUssMSOXrDNYHL
"Ob-La-Di, Ob-La-Da - Remastered 2009","The Beatles","The Beatles (Remastered)",GBAYE0601647,spotify,189s,"2021-08-20 19:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1gFNm7cXfG1vSMcxPpSxec
"Here Comes The Sun - Remastered 2009","The Beatles","Abbey Road (Remastered)",GBAYE0601696,spotify,186s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
"Hard To Handle","The Black Crowes","Shake Your Money Maker",USSM19000343,spotify,188s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/05NYcsjJwOYq4jIiKPVj9p
Remedy,"The Black Crowes","The Southern Harmony And Musical Companion",USSM19200288,spotify,323s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/217a9W3cZ3ur40RFQW2pTo
"Lonely Boy","The Black Keys","El Camino",USNO11100273,spotify,194s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI
"Peter Gunn Theme","The Blues Brothers","The Blues Brothers Original Motion Picture Soundtrack",USAT20106537,spotify,230s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/68IH3sYANDxWiaayhtt3oR
"Video Killed The Radio Star","The Buggles","The Age Of Plastic",GBAAN7900013,spotify,254s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6t1FIJlZWTQfIZhsGjaulM
"Lovefool - Radio Edit","The Cardigans","First Band On The Moon",SEBKB9629380,spotify,194s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0u4htORODiTK9vHVA89MQX
"Shake It Up","The Cars","Shake It Up",USEE18100033,spotify,215s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5OWokvF4QOqMDQ8ByQsm6V
"Good Times Roll","The Cars","The Cars",USEE10170463,spotify,226s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7hVhRCDV100Jq26NGR7adw
"You Might Think","The Cars","Heartbeat City",USEE10170489,spotify,185s,"2022-02-14 19:40",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7BvuV4c1BGhaRapcXvRu5z
"The Devil Went Down to Georgia","The Charlie Daniels Band","Million Mile Reflections",USSM19916707,spotify,215s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6gRACp2CvsIhc7hyw8CecQ
"The Long Way Around","The Chicks","Taking The Long Way",USSM10601028,spotify,273s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/16D1W4BryVlcLI4JcTRFkU
"Should I Stay or Should I Go - Remastered","The Clash","Combat Rock (Remastered)",GBARL1200670,spotify,189s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz
"Rock the Casbah - Remastered","The Clash","Combat Rock (Remastered)",GBARL1200671,spotify,222s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/56KqaFSGTb7ifpt16t5Y1N
"Train in Vain (Stand by Me) - Remastered","The Clash","London Calling (Remastered)",GBARL1200698,spotify,195s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6ITuEsxEy2qPhqMowdDAeI
"London Calling - Remastered","The Clash","London Calling (Remastered)",GBARL1200680,spotify,200s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5jzma6gCzYtKB1DbEwFZKH
"Do You Love Me - Mono Single","The Contours","20th Century Masters: The Millennium Collection: Best Of The Contours",USMO16200263,spotify,172s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5MbNAHqNksNDycMZ0WUaO5
Chattahoochie,"The Country Heroes","A Salute to Alan Jackson",USA561024343,spotify,151s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5XaGL8jbSAeZoEfsnjqZKQ
Dreams,"The Cranberries","Everybody Else Is Doing It, So Why Can't We?",USIR29300080,spotify,272s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4JGKZS7h4Qa16gOU3oNETV
"Fire Woman","The Cult","Sonic Temple",GBAZP9700090,spotify,311s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0GyJA0Yn0CcqvHKzeKaVhw
"Friday I'm in Love","The Cure",Wish,USEE10180267,spotify,214s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/263aNAQCeFSWipk896byo6
"Long Train Runnin'","The Doobie Brothers","The Captain and Me",USWB19900751,spotify,207s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4nXkbcTj3nyww1cHkw5RAP
"Rockin' Down the Highway","The Doobie Brothers","Toulouse Street",USWB19900755,spotify,200s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/565hWcHxsYRepQVtIRNYFK
"China Grove","The Doobie Brothers","The Captain and Me",USWB19900750,spotify,195s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7cy1bEJV6FCtDaYpsk8aG6
"Listen to the Music","The Doobie Brothers","Toulouse Street",USWB10000626,spotify,227s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
"Takin' It to the Streets","The Doobie Brothers, James Taylor","Takin' It to the Streets",USWB10105079,spotify,232s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1WDgdCoNSN0fosaTaLGXKU
Frankenstein,"The Edgar Winter Group","They Only Come Out At Night",USSM19912832,spotify,284s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2l0Z9fY1E8Bep8opmhmDhq
"Free Ride","The Edgar Winter Group","They Only Come Out At Night",USSM17200422,spotify,187s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4DhbiXEuV7JxSR0wuqetTa
Chips,"The Edwin Davids Jazz Band","TV Series, Vol. 1 (Themes from TV Series)",FRX080600914,spotify,77s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2VThvxa7kDTmQ0xQENeStq
"We Got The Beat","The Go-Go's","Beauty And The Beat",USWWW0128900,spotify,153s,"2021-08-03 22:50",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5kz9GDBTX846OXwqWoyKzF
"American Woman","The Guess Who","American Woman",USRC10001083,spotify,307s,"2021-07-07 20:27",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3LQPTJEqOfljGBxmpgUnoC
"Hate To Say I Told You So","The Hives","Veni Vidi Vicious",SEVHC0007060,spotify,200s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6xxXrNJnnsQNLdgNk8S4y8
"And We Danced","The Hooters","Super Hits",USSM10105640,spotify,228s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5xkNd7kCRmjT2DxSAYVVyC
Vehicle,"The Ides Of March",Vehicle,USWB10107711,spotify,178s,"2021-11-09 02:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6hnyQ0YpiO35rutiLLHLmr
Centerfold,"The J. Geils Band","Freeze Frame",USCA28100075,spotify,217s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1ynmMEK1fkyiZ6Z6F3ThEt
ABC,"The Jackson 5",ABC,USMO17082628,spotify,178s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6wDviYDtmSDZ0S6TVMM9Vc
"STAY (with Justin Bieber)","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)",USSM12103949,spotify,142s,"2022-07-14 00:34",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20
"Somebody Told Me","The Killers","Hot Fuss",USIR20400195,spotify,197s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6PwjJ58I4t7Mae9xfZ9l9v
"You Really Got Me","The Kinks","Kinks (Deluxe)",GBAJE6400005,spotify,134s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/29SyMC0plk6qw8NMF7lfRL
"Come Dancing","The Kinks","State of Confusion",USQX91400416,spotify,235s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/32y1kRg6IF3f6jpkHxzFoK
"My Sharona","The Knack","Get The Knack",USCA28900153,spotify,295s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj
"Summer in the City - Remastered","The Lovin' Spoonful","Hums Of The Lovin' Spoonful",USBR10300026,spotify,160s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7AzFID6u1b3zIWbd9pb8Dk
"The Impression That I Get","The Mighty Mighty Bosstones","Let's Face It",USMR19780102,spotify,195s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1ru5R5iSawvuMELqKXxLjS
"I'm a Believer - 2006 Remaster","The Monkees","More of The Monkees (Deluxe Edition)",USRH10651278,spotify,167s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3G7tRC24Uh09Hmp1KZ7LQ2
"Your Love","The Outfield","Super Hits",USSM18500264,spotify,222s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5dRQUolXAVX3BbCiIxmSsf
"A Million Miles Away","The Plimsouls","Everywhere At Once",USGF18300207,spotify,215s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4jF4kZArkVKvvYXOlplMtA
"Jump (For My Love)","The Pointer Sisters","Break Out",USRC18303288,spotify,267s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3L9ClO1W5KmebIXTrlKShF
"I'm So Excited","The Pointer Sisters","So Excited! (Expanded Edition)",USRC18203285,spotify,231s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1ot6jEe4w4hYnsOPjd3xKQ
"Every Little Thing She Does Is Magic","The Police","Ghost In The Machine (Remastered 2003)",GBAAM0201127,spotify,261s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/44aTAUBF0g6sMkMNE8I5kd
"Synchronicity II","The Police","Synchronicity (Remastered 2003)",GBAAM0201109,spotify,300s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5ynO8cYFjDwELIZfFHHeYe
"Get It On (Bang a Gong) - 2005 Remaster","The Power Station","The Power Station",GBAYE0400211,spotify,330s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0UjMFyICQ7k78DX90KhATi
"I'm Gonna Be (500 Miles)","The Proclaimers",Finest,GBAYK8800055,spotify,219s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz
"Hey Little Cobra","The Rip Chords","Hey Little Cobra",USSM10702252,spotify,120s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5LV5LgYnApxTF0BoZ3cDye
"California Sun","The Rivieras","California Sun - the Best of the Rivieras",QMFMG1554120,spotify,146s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6qpTh8eRZ4wPycoRZvbWnd
"Start Me Up - Remastered 2009","The Rolling Stones","Tattoo You (2009 Re-Mastered)",GBUM70909474,spotify,213s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7HKez549fwJQDzx3zLjHKC
"(I Can't Get No) Satisfaction - Mono Version","The Rolling Stones","Out Of Our Heads",USA176510160,spotify,223s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34
"What I Like About You","The Romantics","What I Like About You (And Other Romantic Hits)",USSM10020612,spotify,175s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6NdcSEhpGGAYXNnnhGS2s6
"1979 - Remastered 2012","The Smashing Pumpkins","Mellon Collie And The Infinite Sadness (Deluxe Edition)",USVI21200910,spotify,266s,"2022-02-14 19:40",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5QLHGv0DfpeXLNFo7SFEy1
"Gimme Some Lovin' - Single Mix","The Spencer Davis Group","Gimme Some Loving / Blues In F",GBAAN6600008,spotify,179s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3qCHUm73I3o5F1mDEfibzo
"The Rubberband Man","The Spinners","The Rubberband Man / Now That We're Together",USAT20902284,spotify,213s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/13Mzsb8VzRSZ5w3pM48cn6
"Rapper's Delight","The Sugarhill Gang","Rhino Hi-Five: The Sugarhill Gang",USRH10403145,spotify,427s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0FWhGmPVxLI6jOVF0wjALa
Wipeout,"The Surfaris","The Year Is 1963",US6R21369540,spotify,136s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2GKYEk8NQkafOqSw4uWZXl
"Disco Inferno - Single Edit","The Trammps","Rhino Hi-Five: The Trammps",USAT27600010,spotify,192s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/22ff60cZy4APp7bzESHLR8
"She's A Beauty - Remastered 1991","The Tubes","Outside Inside",USCA28700982,spotify,241s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7HF88mJXq8DpotZohoW2mo
"One Headlight","The Wallflowers","Bringing Down The Horse",USIR19600462,spotify,313s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0z1b34WikhOH9ZxU8QDWcv
"Blinding Lights","The Weeknd","Blinding Lights",USUG11904206,spotify,202s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
"Take My Breath","The Weeknd","Dawn FM",USUG12106684,spotify,339s,"2022-06-19 17:38",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2vgUijXOTRMnWXDtvgMp2b
"Seven Nation Army","The White Stripes",Elephant,USVT10300001,spotify,232s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7i6r9KotUPQg3ozKKgEPIN
"Eminence Front","The Who","It's Hard",GBAKW8200124,spotify,339s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0LN5gIsS5tQSmRzQrHSaTR
"I Can See For Miles","The Who","The Who Sell Out (Deluxe Edition)",GBUM70900937,spotify,249s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2nlSeJ6CgvWeVOkrLmadf6
"Baba O'Riley","The Who","Who's Next (Deluxe Edition)",GBAKW7100001,spotify,300s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3qiyyUfYe7CRYLucrPmulD
"Good Lovin' - Single Version","The Young Rascals","The Young Rascals",USAT20106062,spotify,151s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0XnhQGfqfi5CnZXcONJuI5
"The Boys Are Back In Town","Thin Lizzy","Jailbreak (Deluxe Edition)",GBF087600063,spotify,267s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/43DeSV93pJPT4lCZaWZ6b1
"Semi-Charmed Life","Third Eye Blind","Third Eye Blind",USEE19701203,spotify,268s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl
"Joy To The World","Three Dog Night",Naturally,USMC17047804,spotify,221s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2ymeOsYijJz09LfKw3yM2x
"Shambala - Single Version","Three Dog Night",Cyan,USMC17349755,spotify,204s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0P6fEgTn3cxLLyYTJYoYGj
"Bang the Drum All Day","Todd Rundgren","The Ever Popular Tortured Artist Effect",USRH10553729,spotify,215s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/54EvqHberbpzMu7nu8hs9S
"Life Is A Highway","Tom Cochrane","Mad Mad World",CAE159100001,spotify,267s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0hKF8N8aflF1uDzEEnPr2j
"You Wreck Me","Tom Petty",Wildflowers,USWB19400137,spotify,203s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0YkbYk24ODhuewb79zZZzM
"Free Fallin'","Tom Petty","Full Moon Fever",USMC18925673,spotify,256s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv
"Runnin' Down A Dream","Tom Petty","The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016",USMC18925680,spotify,262s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5yAu4njFSdM47dfsTkQPZ2
"Don't Come Around Here No More","Tom Petty and the Heartbreakers","Southern Accents",USMC18454946,spotify,307s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3BSoskNONnjn05yRO2tYFX
"American Girl","Tom Petty and the Heartbreakers","Tom Petty & The Heartbreakers",USMC17641688,spotify,215s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7MRyJPksH3G2cXHN8UKYzP
"Mickey - Remastered","Toni Basil","Mickey: The Very Best Of Toni Basil",GBCKK1590801,spotify,253s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4Uc92KQTn1wS3Rk5Q4rHcu
Africa,TOTO,"Toto IV",USSM19801941,spotify,296s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
"Drive By",Train,"California 37",USSM11106876,spotify,196s,"2022-08-10 17:00",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9
"End Of The Line","Traveling Wilburys","The Traveling Wilburys, Vol. 1",GBLVT0700010,spotify,210s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4HA2jo7wkMdN1lmLO6ryzE
"We're Not Gonna Take It","Twisted Sister","Stay Hungry",USAT20000548,spotify,220s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1hlveB9M6ijHZRbzZ2teyh
"Beautiful Day",U2,"All That You Can't Leave Behind",GBAAN0000196,spotify,246s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1VuBmEauSZywQVtqbxNqka
"Pride (In The Name Of Love) - Remastered 2009",U2,"The Unforgettable Fire (Remastered)",GBUM70817519,spotify,228s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3dh2LlmeMqKJbzn2WUgt3d
Desire,U2,"Rattle And Hum",GBAAN8890003,spotify,179s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4D01oA1mGouaAT7fubvKRT
"Where The Streets Have No Name - Remastered",U2,"The Joshua Tree (Super Deluxe)",GBUM70709791,spotify,338s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4qgZs0RNjdzKAS22lP0QjY
A-Punk,"Vampire Weekend","Vampire Weekend",GBBKS0700527,spotify,138s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1595LW73XBxkRk2ciQOHfr
"Panama - 2015 Remaster","Van Halen","1984 (Remastered)",USWB11403681,spotify,210s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/05RgAMGypEvqhNs5hPCbMS
Dreams,"Van Halen",5150,USWB10902263,spotify,294s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2APxH5XbOLDTmW9X5yi6Hw
"Runnin' with the Devil - 2015 Remaster","Van Halen","Van Halen (Remastered)",USWB11403668,spotify,215s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3KhF2YiNpJvGpfiCW45R6D
"Top of the World","Van Halen","For Unlawful Carnal Knowledge",USWB10902259,spotify,233s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5IpIcYj3omb4iOP76bAoRP
"Hot for Teacher - 2015 Remaster","Van Halen","1984 (Remastered)",USWB11403684,spotify,283s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6QDbGdbJ57Mtkflsg42WV5
"Jump - 2015 Remaster","Van Halen","1984 (Remastered)",USWB11403680,spotify,242s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7N3PAbqfTjSEU1edb2tY8j
"Right Now","Van Halen","For Unlawful Carnal Knowledge",USWB10902257,spotify,321s,"2021-09-24 01:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6N1sNzq3CArC1pMSaZTxaT
"You Really Got Me - 2015 Remaster","Van Halen","Van Halen (Remastered)",USWB11403670,spotify,156s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0upLyFR8Rr52ZpMp5esQoq
"Brown Eyed Girl","Van Morrison","Blowin' Your Mind!",USSM16700357,spotify,183s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
"A Thousand Miles","Vanessa Carlton","Be Not Nobody",USIR10210955,spotify,237s,"2021-08-03 22:50",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
"We like to Party! (The Vengabus) Six Flags",Vengaboys,"We like to Party! (The Vengabus)",NLC520811111,spotify,222s,"2021-08-03 22:50",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/77j9HOrxUpWcjwra9jgvio
"Blister In The Sun","Violent Femmes","Violent Femmes",GBAAP0000838,spotify,146s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2ugghimAssmeO3YpFIV7mb
"One Foot","WALK THE MOON","What If Nothing",USRC11702044,spotify,261s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0iQ77tSa7ncj7zBPtVx6cU
"Shut Up and Dance","WALK THE MOON","TALKING IS HARD",USRC11401949,spotify,199s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
"Everybody Have Fun Tonight","Wang Chung",Mosaic,USGF18611501,spotify,287s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6qBSGvyUzqNQv8XtnzCr9n
"Low Rider",War,"Why Can't We Be Friends?",USRHD0610212,spotify,192s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2fmMPJb5EzZCx8BcNJvVk4
Regulate,"Warren G, Nate Dogg","Regulate… G Funk Era",USPR39401366,spotify,249s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7nYvUtkQMx1v80S2FH2s9J
"Tripping Down The Freeway",Weezer,"Raditude (Deluxe)",USUM70987863,spotify,221s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0W5q2dWU0TuxU86oT0EHky
"Buddy Holly",Weezer,Weezer,USGF19562907,spotify,159s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3mwvKOyMmG77zZRunnxp9E
"Island In The Sun",Weezer,"Weezer (Green Album)",USIR10110358,spotify,200s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw
"Here I Go Again - 2018 Remaster",Whitesnake,"Whitesnake (2018 Remaster)",GB01A1800010,spotify,275s,"2021-11-24 23:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1qOU8KzFifXE9YrgjVwYvc
"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",Whitney,USAR18700121,spotify,291s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
"How Will I Know","Whitney Houston","Whitney Houston",USAR18500150,spotify,276s,"2022-02-14 19:40",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal
"Play That Funky Music","Wild Cherry","Wild Cherry",USSM19912699,spotify,300s,"2022-04-05 07:45",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5uuJruktM9fMdN9Va0DUMl
"Gettin' Jiggy Wit It","Will Smith","90 Sweet 90s Hits!",USSM19702582,spotify,228s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2Hfgglzn4AdmKcVv0s0AiS
"On the Road Again - Live","Willie Nelson","Greatest Hits (& Some That Will Be)",USSM18000629,spotify,153s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1OmKo4t4Bh95xQI6WGiUR3
"Mustang Sally","Wilson Pickett","The Wicked Pickett",USAT29902210,spotify,188s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5Sz09kaSzvpTC8lgm5W8Mt
