title,artist,album,isrc,platform,duration,addedDate,addedBy,url
"The Heinrich Maneuver";Interpol;"Our Love To Admire";USCA20703927;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/3KmMRXOT5ENF1ZaovgGnJW
Toni;Interpol;Toni;USMTD2200003;"2022-04-21 20:46";sj1bdpnkh9q3knr3ss718da1d;275s;https://open.spotify.com/track/0oOi9CONKPVfTR2PqfcNSR
"Power Trip (feat. Miguel)";"J. Cole, Miguel";"Born Sinner (Deluxe Version)";USQX91300310;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;241s;https://open.spotify.com/track/2uwnP6tZVVmTovzX5ELooy
Sabotage;JAWNY;Sabotage;USUG12002824;"2021-08-10 20:00";sj1bdpnkh9q3knr3ss718da1d;165s;https://open.spotify.com/track/1Y7hYtpgid6k0jiMVCXqA1
Take It Back;JAWNY;Take It Back;USUG12101711;2021-06-01 18:45;sj1bdpnkh9q3knr3ss718da1d;148s;https://open.spotify.com/track/4DLiXw3uGMe45QwJtPNOVc
"Tombstone Grey";JAWNY;"The Story Of Hugo";USUG12102517;"2021-09-08 23:40";sj1bdpnkh9q3knr3ss718da1d;168s;https://open.spotify.com/track/6CVBXF8MOp8nLqnAnsPyNg
"151 Rum";JID;"DiCaprio 2";USUM71814285;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;157s;https://open.spotify.com/track/22WV03i2lBbwNVCE1g671p
"Surround Sound (feat. 21 Savage & Baby Tate)";"JID, 21 Savage, Baby Tate";"Surround Sound (feat. 21 Savage & Baby Tate)";USUM72123571;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;230s;https://open.spotify.com/track/0cp97b37sFNsdIbQH6po3T
"1539 N. Calvert";JPEGMAFIA;Veteran;QM24S1800042;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;157s;https://open.spotify.com/track/6XyxCBp6x3jvtxXvMN5sAA
"First Class";"Jack Harlow";"First Class";USAT22203024;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;174s;https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc
"Nail Tech";"Jack Harlow";"Nail Tech";USAT22200223;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;206s;https://open.spotify.com/track/62Yo3FDddWY8ydu6PW2wyz
"Tyler Herro";"Jack Harlow";"Thats What They All Say";USAT22006588;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;157s;https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
"BARELY ALIVE";"Jack Kays";"MIXED EMOTIONS";USSM12005992;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/27QDQAk5K2RGH0BikvM2AM
"BOTTOM OF THE BOTTLE";"Jack Kays";"MIXED EMOTIONS";USSM12005991;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;153s;https://open.spotify.com/track/0EUEtq224zqzpzPHof2qmL
"SIDEWAYS (with Travis Barker)";"Jack Kays, Travis Barker";"MY FAVORITE NIGHTMARES";USSM12108146;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;124s;https://open.spotify.com/track/0SbcVQyMO5M68AzhX8gYaS
"Taking Me Back";"Jack White";"Taking Me Back";US3JJ2100635;"2021-10-22 00:14";sj1bdpnkh9q3knr3ss718da1d;246s;https://open.spotify.com/track/7s7m8L8NcIYzgw0qmoghA8
"What's the Trick?";"Jack White";"Fear Of The Dawn";US3JJ2100669;"2022-05-30 00:07";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/14FW5L81Px03LnnsXnB2LG
"Dark Blue - 2015 Remastered";"Jack's Mannequin";"Everything In Transit";USWB11507816;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;252s;https://open.spotify.com/track/3tZwKujD64Ad6vlDVxZOrg
"Dear Jack";"Jack's Mannequin";"The Dear Jack EP";USWB10904408;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;234s;https://open.spotify.com/track/3Kwn0vuFco7CRmXA3YDl0I
"The Mixed Tape - 2015 Remastered";"Jack's Mannequin";"Everything In Transit";USWB11507812;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;194s;https://open.spotify.com/track/4NaPX1b3NsQqJrrAwkkvVc
"The Resolution";"Jack's Mannequin";"The Glass Passenger";USWB10804674;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;186s;https://open.spotify.com/track/48Pi3H6sYU4Vp8dNs2DZSM
Happy Face;Jagwar Twin;Happy Face;QZNWS2055769;2021-05-23 19:32;sj1bdpnkh9q3knr3ss718da1d;171s;https://open.spotify.com/track/1EXhThDOXJTtKRmYZ286PW
"Pink Lemonade";"James Bay";"Electric Light";USUM71801100;"2021-07-01 19:12";sj1bdpnkh9q3knr3ss718da1d;253s;https://open.spotify.com/track/5nSDY75s6O6jA0K7J1EMYQ
"Lost In Love";"Jany Green";"Lost In Love";QZ93L2112086;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;131s;https://open.spotify.com/track/3ZeR4nO0QmiIP8DlNYz4wm
"Be Sweet";"Japanese Breakfast";Jubilee;USJ5G2022502;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/0dpyzcT3RMNNSd2xKBf35I
"Road Head";"Japanese Breakfast";"Soft Sounds from Another Planet";USJ5G1713302;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/5rQEom98vgByjAZ4kIw2kL
"To All The Boys I’ve Loved Before";Jax;"To All The Boys I’ve Loved Before";USAT22107349;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/6WXvM7Ku5aM7SfdXym7DEN
"Ghost Me";JayXander;"Toxic Trait Sandwich";QZNE42100020;"2021-09-24 01:20";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/6LyYmh4p67VvYJNjyhDiHQ
HOODIES;JayXander;HOODIES;QZNWR2017400;"2021-10-22 00:14";sj1bdpnkh9q3knr3ss718da1d;180s;https://open.spotify.com/track/0eEX8F5ahZEBhMhtt6VgdR
"Too Late";JayXander;"Too Late";QZNE42100019;"2021-08-29 21:33";sj1bdpnkh9q3knr3ss718da1d;123s;https://open.spotify.com/track/1OdBwDjbPznzBD26vrGs1j
"Bust Your Windows";"Jazmine Sullivan";Fearless;USJAY0800118;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;266s;https://open.spotify.com/track/56z2qI0gKcPthQF6l8AW3E
"Hurt Me So Good";"Jazmine Sullivan";"Heaux Tales, Mo' Tales: The Deluxe";USRC12200434;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/5r5ZnPLcNEZf6BGKi7y3aZ
"Girl Like Me (feat. H.E.R.)";"Jazmine Sullivan, H.E.R.";"Heaux Tales";USRC12003995;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;225s;https://open.spotify.com/track/2sXydP9vPEYUH4uAWotuGu
MENTHOL*;"Jean Dawson, Mac DeMarco";MENTHOL*;QZ9H32100077;"2022-01-14 04:35";sj1bdpnkh9q3knr3ss718da1d;187s;https://open.spotify.com/track/2nMTBUdxkdCZWo7n3upy1e
"Speed of Light";"Jesse Clegg";"Speed of Light";QZMEP2044847;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;219s;https://open.spotify.com/track/4Ps2HEc6cRSy3fKPYfGAQ3
"Are You Gonna Be My Girl";Jet;"Get Born";USEE10340526;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;214s;https://open.spotify.com/track/305WCRhhS10XUcH6AEwZk6
"Big Casino";"Jimmy Eat World";"Chase This Light";USUM70748237;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;221s;https://open.spotify.com/track/463wBlCYhDPuOVvAU8bS1h
"If You Don't, Don't";"Jimmy Eat World";"Bleed American";USDW10110260;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;273s;https://open.spotify.com/track/5prYdqVZFzoOBj33WFTdJu
Kill;"Jimmy Eat World";Futures;USDW10400937;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;229s;https://open.spotify.com/track/6IwSGBUjtiPsDiXPR0yTSS
"Last Christmas";"Jimmy Eat World";"Trending Christmas Hits Volume 1";USDW10200513;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/1TiieFxtY7uCSjR25FoOAL
"Lucky Denver Mint";"Jimmy Eat World";"Clarity (Expanded Edition)";USCA29800950;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;230s;https://open.spotify.com/track/2GtMBnQshzpr6kIInqTJVd
Pain;"Jimmy Eat World";Futures;USDW10400944;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/0SUClY63fA1awioMFtMYeE
"Something Loud";"Jimmy Eat World";"Something Loud";TCAGF2275897;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;197s;https://open.spotify.com/track/5wZK0hHduZpjWWoT0rq9p4
Sweetness;"Jimmy Eat World";"Bleed American";USDW10110258;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/429IbFR4yp2J81CeTwF5iY
"The Middle";"Jimmy Eat World";"Bleed American";USDW10110256;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;166s;https://open.spotify.com/track/6GG73Jik4jUlQCkKg9JuGO
Work;"Jimmy Eat World";Futures;USDW10400936;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/50yvvXV8oUAhW1lPAqlFQQ
"A Praise Chorus";"Jimmy Eat World, Davey Vonbohlen";"Bleed American";USDW10110255;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;244s;https://open.spotify.com/track/0n7d3no0cHnsnkgfFzDuj4
"If It Doesn't Snow On Christmas";"Joe Pesci";"Vincent LaGuardia Gambini Sings Just For You";USSM19804072;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;192s;https://open.spotify.com/track/5OXMJJyeKTqYjgMPL5BohL
"Happy Xmas (War Is Over) - Remastered 2010";"John Lennon, Yoko Ono";"Signature Box";GBAYE1000862;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;214s;https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
"Bennington (2007)";"John Maus";"A Collection of Rarities and Previously Unreleased Material";GBCEL1200174;"2021-06-24 00:47";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/2PG26cmJdlT9xNAhdiHaaJ
"SLOW DANCING IN THE DARK";Joji;"BALLADS 1";ZZOPM1800452;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;209s;https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
"YEAH RIGHT";Joji;"BALLADS 1";USUYG1194991;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;174s;https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
"After Coffee";Joywave;"After Coffee";USHR12141375;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/7EaL8Zt8UAabmP6sQydgx9
"Buy American";Joywave;"Buy American";USHR12142432;"2022-01-20 22:28";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/7FWgmusJFhVVa41hMBcnsX
"Cyn City 2000";Joywave;"Cyn City 2000";USHR12141508;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;192s;https://open.spotify.com/track/2m64asGcr8QweCVjTDpPJw
"Every Window Is A Mirror";Joywave;"Every Window Is A Mirror";USHR12141511;"2021-05-15 05:21";sj1bdpnkh9q3knr3ss718da1d;173s;https://open.spotify.com/track/3b2ngmuuJP2XCUUwZvK9WQ
"We Are All We Need";Joywave;Cleanse;USHR12142433;"2022-02-25 20:39";sj1bdpnkh9q3knr3ss718da1d;210s;https://open.spotify.com/track/6GITd9tdOOiBvT9sfqNHTu
Tongues;"Joywave, KOPPS";"How Do You Feel Now?";USHR11435378;"2021-05-23 19:32";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/5mCprFWOqe0jB96v9RhLBo
"Find Another Reason Why";"Judah & the Lion";"Find Another Reason Why";QMGSG2100023;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/69K5FXo7lvM6lyiudqJWni
"HAPPY LIFE";"Judah & the Lion";"HAPPY LIFE";QMGSG2200003;"2022-04-12 07:54";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/0dTayNnRQ7Y4k1hc823b6B
"Suit And Jacket";"Judah & the Lion";"Folk Hop N' Roll (Deluxe)";QMGSG1700002;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/2ZYBwkmtYhgUj1A7teYAZ7
"Take A Walk";"Judah & the Lion";"Take A Walk";QMGSG2200001;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;227s;https://open.spotify.com/track/0dVVLxuAvUnkwNGgW9aoZs
"Take It All Back 2.0";"Judah & the Lion";"Folk Hop N' Roll (Deluxe)";QMGSG1600004;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;218s;https://open.spotify.com/track/2w7O4XCRoIJrwF1NqKL9TM
scream!;"Judah & the Lion";scream!;QMGSG2200004;"2022-05-14 00:32";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/4ns5zRv5YXKZTfiGx3qEE0
Wasted;"Jukebox The Ghost, Andrew McMahon in the Wilderness";Wasted;QMRSZ2103003;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;216s;https://open.spotify.com/track/2T57QDnnjrrHwDVuvZdE4X
Hoops;"Julia Wolf";Hoops;USA2P2034882;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/0aHYvskrJfgSgfRmxWjCbZ
Villain;"Julia Wolf";Villain;USA2P2039744;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;176s;https://open.spotify.com/track/3pj4VZpb4NQ6WoBXcnqt0p
Truth;Jungle;Truth;GBKPL2144803;"2021-08-20 19:44";sj1bdpnkh9q3knr3ss718da1d;171s;https://open.spotify.com/track/0gOA1SWEZhRECJRguyxFFZ
"Pushing Away";"Junior Mesa";"Pushing Away";US25X2102743;"2021-07-26 19:46";sj1bdpnkh9q3knr3ss718da1d;161s;https://open.spotify.com/track/3RwkdgVj2psiIlVGfJLLZF
"Sheila Put the Knife Down";"Junior Prom";"Junior Prom EP";USAT21302854;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/2FmeP6ubsT5h0JmGRm7eG5
"Weather (feat. Spill Tab)";"Junior Varsity, spill tab";"Weather (feat. Spill Tab)";USWB12101363;"2021-08-29 21:33";sj1bdpnkh9q3knr3ss718da1d;144s;https://open.spotify.com/track/37gqLs74suBBjQf4nPv5UV
Insomniac;"Justus Bennetts";Insomniac;QZPY62100028;"2022-01-20 22:28";sj1bdpnkh9q3knr3ss718da1d;131s;https://open.spotify.com/track/5TdbSCRdrZDC8yK19l7fou
"Real Life Sux";"Justus Bennetts";"Real Life Sux";QZPY62100014;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;144s;https://open.spotify.com/track/5vddPg2RoRtqLwg3Pz3aI6
"Don’t Trip (with GAYLE)";"Justus Bennetts, GAYLE";"Don’t Trip (with GAYLE)";USUM72202271;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;147s;https://open.spotify.com/track/6mWCikZXHCCnEwkwyJ2L8G
"Way down We Go";KALEO;A/B;USAT21502122;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;214s;https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
"Blood In The Cut";K.Flay;"Every Where Is Some Where";USUM71607030;"2022-06-29 23:37";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/4q604hQba5940BbOoaenmz
"Maybe There's A Way";K.Flay;"Inside Voices / Outside Voices";QMRSZ2102237;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;213s;https://open.spotify.com/track/0ehh4JURWzckR6YNr6hmjR
"TGIF (feat. Tom Morello)";"K.Flay, Tom Morello";"TGIF (feat. Tom Morello)";QMRSZ2100403;"2022-05-14 00:32";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/7MxfzO0meZnMOrrmDkQb4W
"The Feel";"KID BRUNSWICK";"The Feel";GBUM72103636;"2021-07-15 01:58";sj1bdpnkh9q3knr3ss718da1d;156s;https://open.spotify.com/track/2w9bvFZOHo6I1ZWEkNKSpa
"When You Were Young";"KID BRUNSWICK";"When You Were Young";GBUM72006226;"2021-08-20 19:44";sj1bdpnkh9q3knr3ss718da1d;188s;https://open.spotify.com/track/0lH7FmyRrbHpYDE12V1P6S
"LEMON SWAYZE";"KUNZITE, Ratatat";"LEMON SWAYZE";FRIDO2111595;"2021-07-15 01:58";sj1bdpnkh9q3knr3ss718da1d;318s;https://open.spotify.com/track/0tR47lSi6EyeT1CV9mAPwm
"I Predict a Riot";"Kaiser Chiefs";Employment;GBDVX0400045;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/3fMoeGj4mDusrmYOOF60aC
"Never Miss a Beat";"Kaiser Chiefs";"Off with Their Heads";GBDVX0800077;"2021-07-07 20:23";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/71aEq5ZnRE2Hr11PXZqpn9
Ruby;"Kaiser Chiefs";"Yours Truly, Angry Mob (Deluxe)";GBDVX0600080;"2022-01-14 04:35";sj1bdpnkh9q3knr3ss718da1d;203s;https://open.spotify.com/track/0VhhaYztcRWc7PEjJCjr1g
"Turn The Light";"Karen O, Danger Mouse";"Lux Prima";QMRSZ1801991;"2021-07-26 19:46";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/6vw4YLRXNvtFxA2yxVrR6H
"Running Up That Hill (A Deal With God) - 2018 Remaster";"Kate Bush";"Hounds of Love (2018 Remaster)";GBAYE1800884;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;301s;https://open.spotify.com/track/29d0nY7TzCoi22XBqDQkiP
Tonight;"Katy J Pearson";Return;GBPVV1902857;"2021-10-13 22:31";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/29iGTqaNOx1KYjOwG5aWgE
"DIRTY WHITE VANS//";KennyHoopla;"DIRTY WHITE VANS//";USQX92101398;"2022-03-30 23:22";sj1bdpnkh9q3knr3ss718da1d;141s;https://open.spotify.com/track/51tegOXmUxqJKWMh8l3Oxi
"how will i rest in peace if i'm buried by a highway?//";KennyHoopla;"how will i rest in peace if i'm buried by a highway?//";USQX92000282;"2021-08-10 20:00";sj1bdpnkh9q3knr3ss718da1d;219s;https://open.spotify.com/track/4jFLw7QqWlv3lZr980HyYW
estella//;"KennyHoopla, Travis Barker";estella//;USQX92004761;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;119s;https://open.spotify.com/track/4v2Bq0xDB7uNN73I5b44Du
"hollywood sucks//";"KennyHoopla, Travis Barker";"hollywood sucks//";USQX92101212;"2021-05-15 05:21";sj1bdpnkh9q3knr3ss718da1d;153s;https://open.spotify.com/track/1OGVFkHHzgupyil0N386Q5
"silence is also an answer//";"KennyHoopla, Travis Barker";"SURVIVORS GUILT: THE MIXTAPE//";USQX92101387;"2021-06-24 00:47";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/3ddHIacxG7n7ZbdOuC2lZd
"smoke break//";"KennyHoopla, Travis Barker";"SURVIVORS GUILT: THE MIXTAPE//";USQX92101388;"2021-06-24 00:47";sj1bdpnkh9q3knr3ss718da1d;183s;https://open.spotify.com/track/1P9VGEZN9L7YbIlsENOtJW
"turn back time//";"KennyHoopla, Travis Barker";"SURVIVORS GUILT: THE MIXTAPE//";USQX92101389;"2021-06-24 00:47";sj1bdpnkh9q3knr3ss718da1d;154s;https://open.spotify.com/track/4WvEYH9o0PYR2LcSmRSCMD
"How Can I Help You?";"Kevin Devine";"How Can I Help You?";QM7YK2100145;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;243s;https://open.spotify.com/track/45g0qgxkbyNfowG4xLzQru
"Another Day";"Kid Cudi";"Man On The Moon III: The Chosen";USUM72023836;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/6myUpr3GDR80Dg3zqNTmmG
"Pursuit Of Happiness (Nightmare)";"Kid Cudi, MGMT, Ratatat";"Man On The Moon: The End Of Day";USUM70981907;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;295s;https://open.spotify.com/track/5iSEsR6NKjlC9SrIJkyL3k
"Show Out (with Skepta & Pop Smoke)";"Kid Cudi, Skepta, Pop Smoke";"Man On The Moon III: The Chosen";USUM72023842;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;175s;https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
"Sweet Relief";Kimbra;"Sweet Relief";USWB11601821;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/6Mzb2fivRRHEIwrs3rjS3o
Cursed;"King Princess";"Too Bad / Cursed";USSM12204354;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/2e2EuZqhbXVfMRsqcxffnL
"Little Bother (feat. Fousheé)";"King Princess, Fousheé";"Little Bother (feat. Fousheé)";USSM12109635;"2022-01-20 22:28";sj1bdpnkh9q3knr3ss718da1d;161s;https://open.spotify.com/track/7imJEoNqRJL4n8OQEChzWG
Reverend;"Kings of Leon";WALLS;USRC11601472;"2021-06-01 18:45";sj1bdpnkh9q3knr3ss718da1d;234s;https://open.spotify.com/track/5cm47Nc1MWBVIkRFaXxvHY
"Sex on Fire";"Kings of Leon";"Only By The Night";USRC10800300;"2021-09-18 19:02";sj1bdpnkh9q3knr3ss718da1d;203s;https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45
"The Bandit";"Kings of Leon";"The Bandit / 100,000 People";USRC12000543;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;251s;https://open.spotify.com/track/55meRTYBw8S5q7KF3DkjL7
"Use Somebody";"Kings of Leon";"Only By The Night";USRC10800301;"2021-06-01 18:45";sj1bdpnkh9q3knr3ss718da1d;231s;https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2
"Work It Out";"Knox Hamilton";"The Heights";US5Z51500648;"2022-06-06 19:02";sj1bdpnkh9q3knr3ss718da1d;207s;https://open.spotify.com/track/0HsE2zUH1uZg7Bnsjf51TM
"Daft Punk Is Playing at My House";"LCD Soundsystem";"LCD Soundsystem";US4GE0400025;"2021-09-08 23:40";sj1bdpnkh9q3knr3ss718da1d;315s;https://open.spotify.com/track/73mlvsfJM2qwlDUJxeaatI
"North American Scum";"LCD Soundsystem";"Sound of Silver";US4GE0600023;"2021-09-08 23:40";sj1bdpnkh9q3knr3ss718da1d;329s;https://open.spotify.com/track/29ufIwomYfLbWBxPMdaUZm
"Don't Freak Out (feat. iann dior, Tyson Ritter & Travis Barker)";"LILHUDDY, iann dior, Tyson Ritter, Travis Barker";"Don't Freak Out (feat. iann dior, Tyson Ritter & Travis Barker)";USUM72113312;"2021-08-20 19:44";sj1bdpnkh9q3knr3ss718da1d;156s;https://open.spotify.com/track/6Tb41xQxfkhpuJOkaWNTMV
"Party Rock Anthem";"LMFAO, Lauren Bennett, GoonRock";"Sorry For Party Rocking";USUM71100061;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;262s;https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P
"THE FLOOR IS LAVA!!";LØLØ;"THE FLOOR IS LAVA!!";USHR22215404;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;166s;https://open.spotify.com/track/7H45IsekLH01EQ4rY1bng8
"hurt less";LØLØ;overkill;USHR22115402;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;166s;https://open.spotify.com/track/2FhzneTjsV0HR4lXNJTTyI
Animal;LUMP, Laura Marling, Mike Lindsay;Animal;UKKP22100193;2021-06-09 18:34;sj1bdpnkh9q3knr3ss718da1d;277s;https://open.spotify.com/track/1cRvKWI5fSg25f4LUZQLXL
Chemtrails Over The Country Club;Lana Del Rey;Chemtrails Over The Country Club;GBUM72006081;2021-06-01 18:45;sj1bdpnkh9q3knr3ss718da1d;271s;https://open.spotify.com/track/7bPWdJgx8vek7S5i5yAtvG
"Doin' Time";"Lana Del Rey";"Norman Fucking Rockwell!";GBUM71903894;"2022-07-14 00:26";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
"Collect Call";"Last Dinosaurs";"Collect Call";CAN112200001;"2022-02-25 20:39";sj1bdpnkh9q3knr3ss718da1d;177s;https://open.spotify.com/track/5ZUmKRV0vEcjmE73fdiOSX
"I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)";"Lil Peep, ILOVEMAKONNEN, Fall Out Boy";"I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)";USQX91900290;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;234s;https://open.spotify.com/track/2v5JTeM6hSmi5wWy7jiwrI
"A Milli";"Lil Wayne";"Tha Carter III";USCM50800553;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/6ScJMrlpiLfZUGtWp4QIVt
"6 Foot 7 Foot";"Lil Wayne, Cory Gunz";"Tha Carter IV";USCM51000869;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;249s;https://open.spotify.com/track/6BCs8vxnGgKL9eMCOrG2wm
"What's Not to Like";"Lime Cordiale, Idris Elba";"What's Not to Like";AUCZC2100013;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/6MerFvEtgVXUwDqpUUQdLn
Alaska;"Little Hurt";Alaska;USQX91901792;"2022-06-19 17:32";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/0sSoNYwZLoE4gLAKIG4uYL
"Chelsea's Coming Over";"Little Hurt";"Chelsea's Coming Over";USQX92200689;"2022-06-06 19:02";sj1bdpnkh9q3knr3ss718da1d;168s;https://open.spotify.com/track/3HmmoFYkenukJHgHFUf38A
"all my ghosts";"Lizzy McAlpine";"all my ghosts";GBKPL2278084;"2022-03-10 20:53";sj1bdpnkh9q3knr3ss718da1d;197s;https://open.spotify.com/track/65LMre3AmSBiaHhdw7l57l
"hate to be lame (feat. FINNEAS)";"Lizzy McAlpine, FINNEAS";"hate to be lame";GBKPL2280166;"2022-04-21 20:46";sj1bdpnkh9q3knr3ss718da1d;157s;https://open.spotify.com/track/3QEX5O23KVp1yg1tj6Hycp
"Dream Never Dies";"Lo Moon";"Dream Never Dies";QZRWQ2116003;"2021-11-12 06:42";sj1bdpnkh9q3knr3ss718da1d;285s;https://open.spotify.com/track/6xLX58MTspmLTj3YRCe7Bt
"When Am I Gonna Lose You";"Local Natives";"Violet Street";USC4R1902609;"2022-04-21 20:46";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/5wCVLW9qMtIY9IkBeyYnh6
